event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label
event_00000459,459,2026-08-04T19:02:13.000459,normal_00185,normal_00185_session_0,ip_normal_unique_00185,authorization,card_00000219,419892,960.64,False,,normal,,normal_standard,0
event_00000460,460,2026-08-04T19:02:30.568801,normal_00185,normal_00185_session_0,ip_normal_unique_00185,completion,,,,,,normal,,normal_standard,0
event_00006910,6910,2026-08-04T19:02:34.219914,normal_02770,normal_02770_session_0,ip_normal_unique_02770,completion,,,,,,normal,,normal_standard,0
event_00013743,13743,2026-08-04T19:03:58.012055,attack_patient_0008,attack_patient_0008_session_0,ip_attack_unique_00390,authorization,card_00008295,510503,1.0,False,,attack,patient,attack_patient,1
event_00003428,3428,2026-08-04T19:04:41.003428,normal_01384,normal_01384_session_0,ip_normal_unique_01384,authorization,card_00001621,510503,1002.57,False,,normal,,normal_standard,0
event_00003429,3429,2026-08-04T19:05:22.078386,normal_01384,normal_01384_session_0,ip_normal_unique_01384,completion,,,,,,normal,,normal_standard,0
event_00003350,3350,2026-08-04T19:09:10.003350,normal_01356,normal_01356_session_0,ip_normal_shared_0033,authorization,card_00001585,473638,386.49,False,,normal,,normal_standard,0
event_00003351,3351,2026-08-04T19:09:42.930715,normal_01356,normal_01356_session_0,ip_normal_shared_0033,completion,,,,,,normal,,normal_standard,0
event_00006529,6529,2026-08-04T19:10:23.006529,normal_02613,normal_02613_session_0,ip_normal_unique_02613,authorization,card_00003078,405537,679.05,False,,normal,,normal_standard,0
event_00006530,6530,2026-08-04T19:10:34.434770,normal_02613,normal_02613_session_0,ip_normal_unique_02613,completion,,,,,,normal,,normal_standard,0
event_00013744,13744,2026-08-04T19:10:39.994519,attack_patient_0008,attack_patient_0008_session_0,ip_attack_unique_00390,authorization,card_00008295,510503,434.54,True,insufficient_funds,attack,patient,attack_patient,1
event_00004838,4838,2026-08-04T19:11:01.004838,normal_01934,normal_01934_session_0,ip_normal_unique_01934,authorization,card_00002272,542442,567.1,False,,normal,,normal_standard,0
event_00004839,4839,2026-08-04T19:11:29.603020,normal_01934,normal_01934_session_0,ip_normal_unique_01934,completion,,,,,,normal,,normal_standard,0
event_00006689,6689,2026-08-04T19:13:15.006689,normal_02675,normal_02675_session_0,ip_normal_unique_02675,authorization,card_00003149,559038,626.07,False,,normal,,normal_standard,0
event_00006690,6690,2026-08-04T19:14:02.550510,normal_02675,normal_02675_session_0,ip_normal_unique_02675,completion,,,,,,normal,,normal_standard,0
event_00001015,1015,2026-08-04T19:17:20.001015,normal_00416,normal_00416_session_0,ip_normal_unique_00416,authorization,card_00000484,466530,2.0,False,,normal,,normal_standard,0
event_00001016,1016,2026-08-04T19:17:43.167583,normal_00416,normal_00416_session_0,ip_normal_unique_00416,completion,,,,,,normal,,normal_standard,0
event_00000617,617,2026-08-04T19:19:14.000617,normal_00248,normal_00248_session_0,ip_normal_unique_00248,authorization,card_00000288,435926,944.06,False,,normal,,normal_standard,0
event_00000618,618,2026-08-04T19:19:41.395483,normal_00248,normal_00248_session_0,ip_normal_unique_00248,completion,,,,,,normal,,normal_standard,0
event_00005234,5234,2026-08-04T19:22:26.005234,normal_02098,normal_02098_session_0,ip_normal_shared_0055,authorization,card_00002459,530910,917.72,False,,normal,,normal_standard,0
event_00005235,5235,2026-08-04T19:22:49.263579,normal_02098,normal_02098_session_0,ip_normal_shared_0055,completion,,,,,,normal,,normal_standard,0
event_00005657,5657,2026-08-04T19:24:00.005657,normal_02256,normal_02256_session_0,ip_normal_unique_02256,authorization,card_00002656,450044,718.22,False,,normal,,normal_standard,0
event_00001372,1372,2026-08-04T19:24:13.001372,normal_00557,normal_00557_session_0,ip_normal_unique_00557,authorization,card_00000647,515508,552.95,False,,normal,,normal_standard,0
event_00005658,5658,2026-08-04T19:24:21.229539,normal_02256,normal_02256_session_0,ip_normal_unique_02256,completion,,,,,,normal,,normal_standard,0
event_00001373,1373,2026-08-04T19:25:02.719447,normal_00557,normal_00557_session_0,ip_normal_unique_00557,completion,,,,,,normal,,normal_standard,0
event_00004644,4644,2026-08-04T19:25:14.004644,normal_01860,normal_01860_session_0,ip_normal_unique_01860,authorization,card_00002182,417136,1.0,False,,normal,,normal_standard,0
event_00006814,6814,2026-08-04T19:27:40.006814,normal_02730,normal_02730_session_0,ip_normal_unique_02730,authorization,card_00003213,424506,989.33,False,,normal,,normal_standard,0
event_00006815,6815,2026-08-04T19:28:34.448010,normal_02730,normal_02730_session_0,ip_normal_unique_02730,completion,,,,,,normal,,normal_standard,0
event_00004099,4099,2026-08-04T19:30:48.004099,normal_01640,normal_01640_session_0,ip_normal_unique_01640,authorization,card_00001925,490873,525.17,False,,normal,,normal_standard,0
event_00004100,4100,2026-08-04T19:31:06.654787,normal_01640,normal_01640_session_0,ip_normal_unique_01640,completion,,,,,,normal,,normal_standard,0
event_00013805,13805,2026-08-04T19:31:44.013805,attack_patient_0015,attack_patient_0015_session_0,ip_attack_unique_00397,authorization,card_00008332,486268,514.52,False,,attack,patient,attack_patient,1
event_00013745,13745,2026-08-04T19:34:26.195012,attack_patient_0008,attack_patient_0008_session_0,ip_attack_unique_00390,authorization,card_00008296,447979,434.54,False,,attack,patient,attack_patient,1
event_00007277,7277,2026-08-04T19:34:52.007277,normal_02919,normal_02919_session_0,ip_normal_unique_02919,authorization,card_00003438,466530,1120.15,False,,normal,,normal_standard,0
event_00013942,13942,2026-08-04T19:35:14.013942,attack_patient_0039,attack_patient_0039_session_2,ip_attack_unique_00421,authorization,card_00008417,476163,1453.54,False,,attack,patient,attack_patient,1
event_00007278,7278,2026-08-04T19:35:26.692112,normal_02919,normal_02919_session_0,ip_normal_unique_02919,completion,,,,,,normal,,normal_standard,0
event_00013943,13943,2026-08-04T19:37:28.973326,attack_patient_0039,attack_patient_0039_session_2,ip_attack_unique_00421,authorization,card_00008418,452695,1453.54,False,,attack,patient,attack_patient,1
event_00001370,1370,2026-08-04T19:38:53.001370,normal_00556,normal_00556_session_0,ip_normal_unique_00556,authorization,card_00000646,542442,390.78,False,,normal,,normal_standard,0
event_00013944,13944,2026-08-04T19:39:22.500533,attack_patient_0039,attack_patient_0039_session_2,ip_attack_unique_00421,authorization,card_00008419,510503,1453.54,True,generic_decline,attack,patient,attack_patient,1
event_00001182,1182,2026-08-04T19:39:35.001182,normal_00486,normal_00486_session_0,ip_normal_unique_00486,authorization,card_00000560,341609,2575.45,False,,normal,,normal_standard,0
event_00001371,1371,2026-08-04T19:39:44.982501,normal_00556,normal_00556_session_0,ip_normal_unique_00556,completion,,,,,,normal,,normal_standard,0
event_00001183,1183,2026-08-04T19:40:01.273883,normal_00486,normal_00486_session_0,ip_normal_unique_00486,completion,,,,,,normal,,normal_standard,0
event_00000793,793,2026-08-04T19:42:44.000793,normal_00321,normal_00321_session_1,ip_normal_unique_00321,authorization,card_00000371,463166,1804.4,False,,normal,,normal_standard,0
event_00000794,794,2026-08-04T19:43:12.328266,normal_00321,normal_00321_session_1,ip_normal_unique_00321,completion,,,,,,normal,,normal_standard,0
event_00013806,13806,2026-08-04T19:45:02.475384,attack_patient_0015,attack_patient_0015_session_0,ip_attack_unique_00397,authorization,card_00008333,474887,514.52,False,,attack,patient,attack_patient,1
event_00004947,4947,2026-08-04T19:46:23.004947,normal_01983,normal_01983_session_0,ip_normal_unique_01983,authorization,card_00002325,510503,863.95,False,,normal,,normal_standard,0
event_00004948,4948,2026-08-04T19:46:32.395194,normal_01983,normal_01983_session_0,ip_normal_unique_01983,completion,,,,,,normal,,normal_standard,0
event_00011736,11736,2026-08-04T19:49:52.011736,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006598,451365,408.3,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011737,11737,2026-08-04T19:49:58.406727,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006599,480889,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011738,11738,2026-08-04T19:50:03.587034,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006600,447979,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011739,11739,2026-08-04T19:50:07.708701,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006601,490428,412.71,True,insufficient_funds,attack,burst,attack_burst,1
event_00011740,11740,2026-08-04T19:50:11.809952,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006602,517302,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011741,11741,2026-08-04T19:50:15.488086,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006603,452695,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011742,11742,2026-08-04T19:50:19.521331,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006604,417136,425.7,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011743,11743,2026-08-04T19:50:23.270427,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006605,435926,425.7,True,insufficient_funds,attack,burst,attack_burst,1
event_00011744,11744,2026-08-04T19:50:27.938107,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006606,474887,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00011745,11745,2026-08-04T19:50:30.376170,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006607,530910,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00011746,11746,2026-08-04T19:50:33.792797,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006608,491526,476.29,True,cvv_mismatch,attack,burst,attack_burst,1
event_00011747,11747,2026-08-04T19:50:36.427289,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006609,480889,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00011748,11748,2026-08-04T19:50:39.843939,attack_burst_0155,attack_burst_0155_session_0,ip_attack_unique_00155,authorization,card_00006610,454890,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00001003,1003,2026-08-04T19:50:43.001003,normal_00411,normal_00411_session_0,ip_normal_unique_00411,authorization,card_00000478,473638,913.05,False,,normal,,normal_standard,0
event_00001004,1004,2026-08-04T19:50:53.871847,normal_00411,normal_00411_session_0,ip_normal_unique_00411,completion,,,,,,normal,,normal_standard,0
event_00004036,4036,2026-08-04T19:51:37.004036,normal_01614,normal_01614_session_0,ip_normal_unique_01614,authorization,card_00001898,436807,828.44,False,,normal,,normal_standard,0
event_00001930,1930,2026-08-04T19:52:20.001930,normal_00775,normal_00775_session_0,ip_normal_unique_00775,authorization,card_00000905,435926,1498.23,False,,normal,,normal_standard,0
event_00004037,4037,2026-08-04T19:52:23.255468,normal_01614,normal_01614_session_0,ip_normal_unique_01614,completion,,,,,,normal,,normal_standard,0
event_00004931,4931,2026-08-04T19:52:35.004931,normal_01976,normal_01976_session_0,ip_normal_unique_01976,authorization,card_00002317,601168,1081.15,False,,normal,,normal_standard,0
event_00004932,4932,2026-08-04T19:53:08.617002,normal_01976,normal_01976_session_0,ip_normal_unique_01976,completion,,,,,,normal,,normal_standard,0
event_00001931,1931,2026-08-04T19:53:14.677023,normal_00775,normal_00775_session_0,ip_normal_unique_00775,completion,,,,,,normal,,normal_standard,0
event_00001725,1725,2026-08-04T19:53:15.001725,normal_00690,normal_00690_session_0,ip_normal_unique_00690,authorization,card_00000807,601134,1.0,False,,normal,,normal_standard,0
event_00002268,2268,2026-08-04T19:53:45.002268,normal_00909,normal_00909_session_0,ip_normal_unique_00909,authorization,card_00001070,483234,383.09,False,,normal,,normal_standard,0
event_00001726,1726,2026-08-04T19:54:04.535540,normal_00690,normal_00690_session_0,ip_normal_unique_00690,completion,,,,,,normal,,normal_standard,0
event_00002269,2269,2026-08-04T19:54:06.563153,normal_00909,normal_00909_session_0,ip_normal_unique_00909,completion,,,,,,normal,,normal_standard,0
event_00005966,5966,2026-08-04T19:56:46.005966,normal_02384,normal_02384_session_0,ip_normal_unique_02384,authorization,card_00002801,478538,1318.58,False,,normal,,normal_standard,0
event_00005967,5967,2026-08-04T19:57:17.860076,normal_02384,normal_02384_session_0,ip_normal_unique_02384,completion,,,,,,normal,,normal_standard,0
event_00004239,4239,2026-08-04T19:58:13.004239,normal_01701,normal_01701_session_0,ip_normal_unique_01701,authorization,card_00001994,462991,1524.3,False,,normal,,normal_standard,0
event_00004240,4240,2026-08-04T19:58:45.921082,normal_01701,normal_01701_session_0,ip_normal_unique_01701,completion,,,,,,normal,,normal_standard,0
event_00007108,7108,2026-08-04T20:00:41.007108,normal_02849,normal_02849_session_0,ip_normal_unique_02849,authorization,card_00003353,555932,683.49,False,,normal,,normal_standard,0
event_00007109,7109,2026-08-04T20:01:29.223445,normal_02849,normal_02849_session_0,ip_normal_unique_02849,completion,,,,,,normal,,normal_standard,0
event_00001532,1532,2026-08-04T20:02:26.001532,normal_00622,normal_00622_session_0,ip_normal_unique_00622,authorization,card_00000722,462991,793.64,False,,normal,,normal_standard,0
event_00001533,1533,2026-08-04T20:02:41.045354,normal_00622,normal_00622_session_0,ip_normal_unique_00622,completion,,,,,,normal,,normal_standard,0
event_00006511,6511,2026-08-04T20:06:46.006511,normal_02605,normal_02605_session_0,ip_normal_unique_02605,authorization,card_00003069,559038,648.96,False,,normal,,normal_standard,0
event_00006512,6512,2026-08-04T20:07:05.277287,normal_02605,normal_02605_session_0,ip_normal_unique_02605,completion,,,,,,normal,,normal_standard,0
event_00007114,7114,2026-08-04T20:08:12.007114,normal_02852,normal_02852_session_0,ip_normal_unique_02852,authorization,card_00003356,417136,576.89,False,,normal,,normal_standard,0
event_00007115,7115,2026-08-04T20:08:39.074889,normal_02852,normal_02852_session_0,ip_normal_unique_02852,completion,,,,,,normal,,normal_standard,0
event_00007265,7265,2026-08-04T20:14:45.007265,normal_02913,normal_02913_session_0,ip_normal_unique_02913,authorization,card_00003432,490428,470.98,False,,normal,,normal_standard,0
event_00007266,7266,2026-08-04T20:15:17.936749,normal_02913,normal_02913_session_0,ip_normal_unique_02913,completion,,,,,,normal,,normal_standard,0
event_00004941,4941,2026-08-04T20:21:51.004941,normal_01980,normal_01980_session_0,ip_normal_unique_01980,authorization,card_00002322,455947,1833.1,False,,normal,,normal_standard,0
event_00006138,6138,2026-08-04T20:22:06.006138,normal_02458,normal_02458_session_0,ip_normal_unique_02458,authorization,card_00002886,486268,210.27,False,,normal,,normal_standard,0
event_00005915,5915,2026-08-04T20:22:27.005915,normal_02363,normal_02363_session_0,ip_normal_unique_02363,authorization,card_00002777,490873,552.44,False,,normal,,normal_standard,0
event_00006139,6139,2026-08-04T20:23:03.161576,normal_02458,normal_02458_session_0,ip_normal_unique_02458,completion,,,,,,normal,,normal_standard,0
event_00005916,5916,2026-08-04T20:23:06.444258,normal_02363,normal_02363_session_0,ip_normal_unique_02363,completion,,,,,,normal,,normal_standard,0
event_00006327,6327,2026-08-04T20:31:28.006327,normal_02531,normal_02531_session_1,ip_normal_unique_02531,authorization,card_00002979,460414,337.2,False,,normal,,normal_standard,0
event_00013387,13387,2026-08-04T20:32:00.013387,attack_evasive_0083,attack_evasive_0083_session_0,ip_attack_unique_00330,authorization,card_00008032,452695,415.23,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00006328,6328,2026-08-04T20:32:14.838061,normal_02531,normal_02531_session_1,ip_normal_unique_02531,completion,,,,,,normal,,normal_standard,0
event_00013388,13388,2026-08-04T20:32:20.037163,attack_evasive_0083,attack_evasive_0083_session_0,ip_attack_unique_00330,authorization,card_00008033,436807,5.0,False,,attack,evasive,attack_evasive,1
