device_id,leakage_group_id,scenario,fold
t4_dev_003792,t4_act_002453,burst_pause_burst_v4,2
t4_dev_002810,t4_act_001777,cross_device_partial,2
t4_dev_005837,t4_act_004068,network_retry_storm_hard,0
t4_dev_001056,t4_act_000541,network_retry_storm_hard,1
t4_dev_001047,t4_act_000532,network_retry_storm_hard,0
t4_dev_002015,t4_act_001181,network_retry_storm_hard,4
t4_dev_005621,t4_act_003877,cvv_and_expiry_mistakes,3
t4_dev_007228,t4_act_005201,network_retry_storm_hard,2
t4_dev_002746,t4_act_001720,persistent_card_problem_hard,3
t4_dev_006984,t4_act_005011,multi_device_customer_v4,3
t4_dev_009031,t4_act_006726,new_customer_onboarding,3
t4_dev_004993,t4_act_003362,network_retry_storm_hard,1
t4_dev_001915,t4_act_001100,cvv_and_expiry_mistakes,3
t4_dev_002710,t4_act_001695,persistent_card_problem_hard,4
t4_dev_002262,t4_act_001347,normal_guest_checkout,2
t4_dev_006965,t4_act_004995,normal_returning_customer,0
t4_dev_000894,t4_act_000379,persistent_card_problem_hard,3
t4_dev_000216,t4_act_000039,cross_device_partial,1
t4_dev_005321,t4_act_003621,network_retry_storm_hard,1
t4_dev_001071,t4_act_000556,network_retry_storm_hard,4
t4_dev_000393,t4_act_000079,cross_device_partial,1
t4_dev_008049,t4_act_005861,multi_device_customer_v4,4
t4_dev_002161,t4_act_001273,warm_up_then_attack_v4,1
t4_dev_002811,t4_act_001777,cross_device_partial,2
t4_dev_005898,t4_act_004105,multi_device_customer_v4,3
t4_dev_006357,t4_act_004464,new_customer_onboarding,3
t4_dev_004012,t4_act_002632,normal_returning_customer,4
t4_dev_003825,t4_act_002481,persistent_card_problem_hard,0
t4_dev_006121,t4_act_004287,new_customer_onboarding,4
t4_dev_007506,t4_act_005420,normal_guest_checkout,3
t4_dev_003810,t4_act_002467,network_retry_storm_hard,4
t4_dev_001990,t4_act_001161,network_retry_storm_hard,2
t4_dev_008811,t4_act_006523,normal_guest_checkout,1
t4_dev_003673,t4_act_002355,merchant_normal_amount_attack_v4,2
t4_dev_008930,t4_act_006633,normal_returning_customer,1
t4_dev_005988,t4_act_004184,multi_device_customer_v4,4
t4_dev_008287,t4_act_006059,cvv_and_expiry_mistakes,4
t4_dev_007854,t4_act_005709,new_customer_onboarding,4
t4_dev_006416,t4_act_004519,multi_device_customer_v4,0
t4_dev_004522,t4_act_003023,normal_returning_customer,1
t4_dev_006623,t4_act_004710,normal_guest_checkout,1
t4_dev_005640,t4_act_003892,cvv_and_expiry_mistakes,2
t4_dev_004510,t4_act_003013,persistent_card_problem_hard,4
t4_dev_008119,t4_act_005928,network_retry_storm_hard,1
t4_dev_006985,t4_act_005011,multi_device_customer_v4,3
t4_dev_002232,t4_act_001323,session_recreation_flaky_net,0
t4_dev_007305,t4_act_005271,cvv_and_expiry_mistakes,3
t4_dev_005353,t4_act_003649,normal_returning_customer,1
t4_dev_006012,t4_act_004207,new_customer_onboarding,1
t4_dev_003985,t4_act_002615,merchant_normal_amount_attack_v4,2
t4_dev_009043,t4_act_006737,normal_guest_checkout,3
t4_dev_006943,t4_act_004978,multi_device_customer_v4,4
t4_dev_003492,t4_act_002231,merchant_normal_amount_attack_v4,1
t4_dev_002300,t4_act_001378,persistent_card_problem_hard,2
t4_dev_006375,t4_act_004481,network_retry_storm_hard,0
t4_dev_006722,t4_act_004802,persistent_card_problem_hard,2
t4_dev_007756,t4_act_005624,normal_guest_checkout,3
t4_dev_004442,t4_act_002959,mixed_campaign_v4,1
t4_dev_005255,t4_act_003566,genuine_wallet_cycling,4
t4_dev_002930,t4_act_001842,merchant_normal_amount_attack_v4,1
t4_dev_005252,t4_act_003563,network_retry_storm_hard,1
t4_dev_003552,t4_act_002265,burst_pause_burst_v4,4
t4_dev_002646,t4_act_001639,normal_returning_customer,1
t4_dev_005750,t4_act_003990,session_recreation_flaky_net,1
t4_dev_002473,t4_act_001516,network_retry_storm_hard,0
t4_dev_007063,t4_act_005073,multi_device_customer_v4,4
t4_dev_000240,t4_act_000045,cross_device_partial,4
t4_dev_006493,t4_act_004590,network_retry_storm_hard,1
t4_dev_004443,t4_act_002959,mixed_campaign_v4,1
t4_dev_003938,t4_act_002576,merchant_normal_amount_attack_v4,0
t4_dev_000941,t4_act_000426,persistent_card_problem_hard,4
t4_dev_004593,t4_act_003075,success_camouflage_v4,1
t4_dev_006475,t4_act_004574,network_retry_storm_hard,2
t4_dev_006849,t4_act_004894,network_retry_storm_hard,2
t4_dev_002826,t4_act_001780,multi_device_customer_v4,4
t4_dev_005212,t4_act_003527,normal_returning_customer,4
t4_dev_007361,t4_act_005307,normal_guest_checkout,1
t4_dev_005798,t4_act_004033,normal_returning_customer,2
t4_dev_004444,t4_act_002959,mixed_campaign_v4,1
t4_dev_004560,t4_act_003047,persistent_card_problem_hard,2
t4_dev_007211,t4_act_005186,network_retry_storm_hard,0
t4_dev_001928,t4_act_001110,normal_returning_customer,4
t4_dev_006334,t4_act_004443,persistent_card_problem_hard,4
t4_dev_006403,t4_act_004508,persistent_card_problem_hard,2
t4_dev_004654,t4_act_003125,patient_tester_v4,3
t4_dev_008897,t4_act_006601,genuine_wallet_cycling,1
t4_dev_003766,t4_act_002427,network_retry_storm_hard,4
t4_dev_000394,t4_act_000079,cross_device_partial,1
t4_dev_008850,t4_act_006558,multi_device_customer_v4,0
t4_dev_005670,t4_act_003921,new_customer_onboarding,4
t4_dev_006944,t4_act_004978,multi_device_customer_v4,4
t4_dev_008938,t4_act_006641,cvv_and_expiry_mistakes,0
t4_dev_006362,t4_act_004469,persistent_card_problem_hard,1
t4_dev_008280,t4_act_006054,multi_device_customer_v4,2
t4_dev_003925,t4_act_002565,genuine_wallet_cycling,4
t4_dev_002750,t4_act_001724,normal_guest_checkout,3
t4_dev_000395,t4_act_000079,cross_device_partial,1
t4_dev_005367,t4_act_003659,genuine_wallet_cycling,4
t4_dev_000217,t4_act_000039,cross_device_partial,1
t4_dev_002925,t4_act_001838,normal_returning_customer,1
t4_dev_006304,t4_act_004432,genuine_wallet_cycling,4
t4_dev_000241,t4_act_000045,cross_device_partial,4
t4_dev_008159,t4_act_005962,normal_guest_checkout,1
t4_dev_008237,t4_act_006032,persistent_card_problem_hard,3
t4_dev_008098,t4_act_005907,persistent_card_problem_hard,1
t4_dev_001126,t4_act_000611,network_retry_storm_hard,4
t4_dev_008398,t4_act_006152,network_retry_storm_hard,2
t4_dev_002030,t4_act_001192,genuine_wallet_cycling,3
t4_dev_000242,t4_act_000045,cross_device_partial,4
t4_dev_007559,t4_act_005468,session_recreation_flaky_net,4
t4_dev_005231,t4_act_003545,normal_guest_checkout,4
t4_dev_002812,t4_act_001777,cross_device_partial,2
t4_dev_001038,t4_act_000523,network_retry_storm_hard,1
t4_dev_007685,t4_act_005557,cvv_and_expiry_mistakes,2
t4_dev_000449,t4_act_000081,distributed_bot_campaign,2
t4_dev_000450,t4_act_000081,distributed_bot_campaign,2
t4_dev_000451,t4_act_000081,distributed_bot_campaign,2
t4_dev_000452,t4_act_000081,distributed_bot_campaign,2
t4_dev_000453,t4_act_000081,distributed_bot_campaign,2
t4_dev_000454,t4_act_000081,distributed_bot_campaign,2
t4_dev_000455,t4_act_000081,distributed_bot_campaign,2
t4_dev_000456,t4_act_000081,distributed_bot_campaign,2
t4_dev_000457,t4_act_000081,distributed_bot_campaign,2
t4_dev_000458,t4_act_000081,distributed_bot_campaign,2
t4_dev_000459,t4_act_000081,distributed_bot_campaign,2
t4_dev_000460,t4_act_000081,distributed_bot_campaign,2
t4_dev_000461,t4_act_000081,distributed_bot_campaign,2
t4_dev_000462,t4_act_000081,distributed_bot_campaign,2
t4_dev_000463,t4_act_000081,distributed_bot_campaign,2
t4_dev_000464,t4_act_000081,distributed_bot_campaign,2
t4_dev_000465,t4_act_000081,distributed_bot_campaign,2
t4_dev_000466,t4_act_000081,distributed_bot_campaign,2
t4_dev_000467,t4_act_000081,distributed_bot_campaign,2
t4_dev_000468,t4_act_000081,distributed_bot_campaign,2
t4_dev_000469,t4_act_000081,distributed_bot_campaign,2
t4_dev_000470,t4_act_000081,distributed_bot_campaign,2
t4_dev_000471,t4_act_000081,distributed_bot_campaign,2
t4_dev_000472,t4_act_000081,distributed_bot_campaign,2
t4_dev_000473,t4_act_000081,distributed_bot_campaign,2
t4_dev_000474,t4_act_000081,distributed_bot_campaign,2
t4_dev_000475,t4_act_000081,distributed_bot_campaign,2
t4_dev_000476,t4_act_000081,distributed_bot_campaign,2
t4_dev_000477,t4_act_000081,distributed_bot_campaign,2
t4_dev_000478,t4_act_000081,distributed_bot_campaign,2
t4_dev_006749,t4_act_004826,multi_device_customer_v4,3
t4_dev_000479,t4_act_000081,distributed_bot_campaign,2
t4_dev_000480,t4_act_000081,distributed_bot_campaign,2
t4_dev_000481,t4_act_000081,distributed_bot_campaign,2
t4_dev_000482,t4_act_000081,distributed_bot_campaign,2
t4_dev_000483,t4_act_000081,distributed_bot_campaign,2
t4_dev_000484,t4_act_000081,distributed_bot_campaign,2
t4_dev_002667,t4_act_001658,network_retry_storm_hard,4
t4_dev_000485,t4_act_000081,distributed_bot_campaign,2
t4_dev_000486,t4_act_000081,distributed_bot_campaign,2
t4_dev_000487,t4_act_000081,distributed_bot_campaign,2
t4_dev_000488,t4_act_000081,distributed_bot_campaign,2
t4_dev_000489,t4_act_000081,distributed_bot_campaign,2
t4_dev_000490,t4_act_000081,distributed_bot_campaign,2
t4_dev_000491,t4_act_000081,distributed_bot_campaign,2
t4_dev_000492,t4_act_000081,distributed_bot_campaign,2
t4_dev_000493,t4_act_000081,distributed_bot_campaign,2
t4_dev_000494,t4_act_000081,distributed_bot_campaign,2
t4_dev_000495,t4_act_000081,distributed_bot_campaign,2
t4_dev_005364,t4_act_003657,normal_returning_customer,4
t4_dev_000496,t4_act_000081,distributed_bot_campaign,2
t4_dev_000497,t4_act_000081,distributed_bot_campaign,2
t4_dev_000498,t4_act_000081,distributed_bot_campaign,2
t4_dev_000826,t4_act_000311,persistent_card_problem_hard,0
t4_dev_002813,t4_act_001777,cross_device_partial,2
t4_dev_001710,t4_act_000960,new_customer_onboarding,0
t4_dev_002178,t4_act_001284,multi_device_customer_v4,3
t4_dev_007573,t4_act_005481,genuine_wallet_cycling,0
t4_dev_005068,t4_act_003420,persistent_card_problem_hard,2
t4_dev_007161,t4_act_005158,network_retry_storm_hard,1
t4_dev_006696,t4_act_004778,normal_guest_checkout,3
t4_dev_001806,t4_act_001034,network_retry_storm_hard,4
t4_dev_001989,t4_act_001160,new_customer_onboarding,0
t4_dev_006914,t4_act_004950,normal_returning_customer,2
t4_dev_004174,t4_act_002772,session_churn_v4,1
t4_dev_009009,t4_act_006705,normal_returning_customer,1
t4_dev_001009,t4_act_000494,network_retry_storm_hard,1
t4_dev_002814,t4_act_001777,cross_device_partial,2
t4_dev_004139,t4_act_002740,warm_up_then_attack_v4,0
t4_dev_007240,t4_act_005213,network_retry_storm_hard,3
t4_dev_004123,t4_act_002727,normal_returning_customer,1
t4_dev_003269,t4_act_002049,patient_tester_v4,3
t4_dev_008488,t4_act_006234,persistent_card_problem_hard,4
t4_dev_007798,t4_act_005662,multi_device_customer_v4,2
t4_dev_008250,t4_act_006044,cvv_and_expiry_mistakes,0
t4_dev_005623,t4_act_003879,genuine_wallet_cycling,0
t4_dev_001613,t4_act_000899,ultra_patient_v4,1
t4_dev_004218,t4_act_002800,success_camouflage_v4,3
t4_dev_000396,t4_act_000079,cross_device_partial,1
t4_dev_008160,t4_act_005963,multi_device_customer_v4,3
t4_dev_004742,t4_act_003188,persistent_card_problem_hard,2
t4_dev_005095,t4_act_003442,new_customer_onboarding,1
t4_dev_004457,t4_act_002971,persistent_card_problem_hard,3
t4_dev_005629,t4_act_003885,normal_returning_customer,3
t4_dev_004471,t4_act_002982,new_customer_onboarding,2
t4_dev_007449,t4_act_005384,cvv_and_expiry_mistakes,2
t4_dev_004087,t4_act_002696,persistent_card_problem_hard,2
t4_dev_003238,t4_act_002024,session_recreation_flaky_net,3
t4_dev_008739,t4_act_006457,genuine_wallet_cycling,0
t4_dev_004535,t4_act_003033,normal_guest_checkout,1
t4_dev_006019,t4_act_004213,persistent_card_problem_hard,3
t4_dev_000397,t4_act_000079,cross_device_partial,1
t4_dev_003286,t4_act_002061,network_retry_storm_hard,3
t4_dev_005446,t4_act_003735,session_recreation_flaky_net,1
t4_dev_006841,t4_act_004888,normal_returning_customer,4
t4_dev_005698,t4_act_003945,normal_returning_customer,3
t4_dev_003377,t4_act_002142,network_retry_storm_hard,0
t4_dev_008019,t4_act_005835,normal_guest_checkout,3
t4_dev_003456,t4_act_002205,persistent_card_problem_hard,0
t4_dev_005336,t4_act_003635,genuine_wallet_cycling,3
t4_dev_002815,t4_act_001777,cross_device_partial,2
t4_dev_000114,t4_act_000020,cross_device_weak_guest,0
t4_dev_005745,t4_act_003986,multi_device_customer_v4,0
t4_dev_007698,t4_act_005568,persistent_card_problem_hard,1
t4_dev_006049,t4_act_004238,cvv_and_expiry_mistakes,4
t4_dev_001642,t4_act_000923,success_camouflage_v4,2
t4_dev_008434,t4_act_006182,cvv_and_expiry_mistakes,2
t4_dev_005998,t4_act_004193,new_customer_onboarding,1
t4_dev_003006,t4_act_001889,genuine_wallet_cycling,3
t4_dev_007530,t4_act_005441,normal_guest_checkout,0
t4_dev_004693,t4_act_003153,new_customer_onboarding,2
t4_dev_002312,t4_act_001386,sparse_multiday_v4,1
t4_dev_007441,t4_act_005376,network_retry_storm_hard,4
t4_dev_005334,t4_act_003633,new_customer_onboarding,1
t4_dev_000243,t4_act_000045,cross_device_partial,4
t4_dev_007708,t4_act_005578,new_customer_onboarding,1
t4_dev_000115,t4_act_000020,cross_device_weak_guest,0
t4_dev_000992,t4_act_000477,persistent_card_problem_hard,3
t4_dev_006919,t4_act_004955,new_customer_onboarding,3
t4_dev_003848,t4_act_002497,fast_burst_v4,3
t4_dev_007096,t4_act_005099,cvv_and_expiry_mistakes,0
t4_dev_006331,t4_act_004440,genuine_wallet_cycling,0
t4_dev_005981,t4_act_004179,normal_guest_checkout,1
t4_dev_000116,t4_act_000020,cross_device_weak_guest,0
t4_dev_001043,t4_act_000528,network_retry_storm_hard,2
t4_dev_002738,t4_act_001713,normal_returning_customer,4
t4_dev_000109,t4_act_000019,cross_device_weak_guest,3
t4_dev_007138,t4_act_005136,cvv_and_expiry_mistakes,2
t4_dev_006405,t4_act_004510,persistent_card_problem_hard,0
t4_dev_008161,t4_act_005963,multi_device_customer_v4,3
t4_dev_003785,t4_act_002446,persistent_card_problem_hard,0
t4_dev_008051,t4_act_005862,new_customer_onboarding,1
t4_dev_001932,t4_act_001112,normal_returning_customer,2
t4_dev_007270,t4_act_005240,normal_returning_customer,0
t4_dev_000110,t4_act_000019,cross_device_weak_guest,3
t4_dev_005782,t4_act_004017,normal_returning_customer,3
t4_dev_000111,t4_act_000019,cross_device_weak_guest,3
t4_dev_008650,t4_act_006376,multi_device_customer_v4,2
t4_dev_003671,t4_act_002353,normal_guest_checkout,1
t4_dev_000117,t4_act_000020,cross_device_weak_guest,0
t4_dev_002387,t4_act_001442,genuine_wallet_cycling,1
t4_dev_000909,t4_act_000394,persistent_card_problem_hard,2
t4_dev_000112,t4_act_000019,cross_device_weak_guest,3
t4_dev_002791,t4_act_001764,normal_guest_checkout,3
t4_dev_008944,t4_act_006647,normal_guest_checkout,2
t4_dev_006828,t4_act_004876,persistent_card_problem_hard,1
t4_dev_002766,t4_act_001740,new_customer_onboarding,2
t4_dev_005759,t4_act_003998,normal_guest_checkout,2
t4_dev_001124,t4_act_000609,network_retry_storm_hard,4
t4_dev_007029,t4_act_005047,new_customer_onboarding,1
t4_dev_005666,t4_act_003917,network_retry_storm_hard,4
t4_dev_000118,t4_act_000020,cross_device_weak_guest,0
t4_dev_003004,t4_act_001887,normal_guest_checkout,4
t4_dev_000113,t4_act_000019,cross_device_weak_guest,3
t4_dev_007268,t4_act_005238,persistent_card_problem_hard,1
t4_dev_008851,t4_act_006558,multi_device_customer_v4,0
t4_dev_007387,t4_act_005327,network_retry_storm_hard,0
t4_dev_000263,t4_act_000050,cross_device_partial,0
t4_dev_008321,t4_act_006091,persistent_card_problem_hard,3
t4_dev_007612,t4_act_005514,new_customer_onboarding,3
t4_dev_007564,t4_act_005472,normal_guest_checkout,0
t4_dev_000939,t4_act_000424,persistent_card_problem_hard,1
t4_dev_003544,t4_act_002260,normal_guest_checkout,4
t4_dev_006916,t4_act_004952,normal_guest_checkout,3
t4_dev_004058,t4_act_002670,new_customer_onboarding,4
t4_dev_000398,t4_act_000079,cross_device_partial,1
t4_dev_007791,t4_act_005655,network_retry_storm_hard,0
t4_dev_003266,t4_act_002046,genuine_wallet_cycling,1
t4_dev_007500,t4_act_005414,normal_guest_checkout,1
t4_dev_004386,t4_act_002914,new_customer_onboarding,4
t4_dev_003731,t4_act_002398,genuine_wallet_cycling,1
t4_dev_008293,t4_act_006065,cvv_and_expiry_mistakes,1
t4_dev_000860,t4_act_000345,persistent_card_problem_hard,2
t4_dev_007833,t4_act_005692,normal_returning_customer,1
t4_dev_008439,t4_act_006187,new_customer_onboarding,3
t4_dev_008050,t4_act_005861,multi_device_customer_v4,4
t4_dev_000119,t4_act_000020,cross_device_weak_guest,0
t4_dev_005899,t4_act_004105,multi_device_customer_v4,3
t4_dev_000862,t4_act_000347,persistent_card_problem_hard,2
t4_dev_006986,t4_act_005011,multi_device_customer_v4,3
t4_dev_004743,t4_act_003189,normal_returning_customer,4
t4_dev_008458,t4_act_006206,cvv_and_expiry_mistakes,2
t4_dev_003318,t4_act_002089,merchant_normal_amount_attack_v4,0
t4_dev_008238,t4_act_006033,persistent_card_problem_hard,3
t4_dev_001797,t4_act_001025,persistent_card_problem_hard,1
t4_dev_006464,t4_act_004563,normal_returning_customer,4
t4_dev_003874,t4_act_002520,network_retry_storm_hard,4
t4_dev_003327,t4_act_002098,burst_pause_burst_v4,3
t4_dev_005350,t4_act_003646,normal_guest_checkout,1
t4_dev_009028,t4_act_006724,normal_returning_customer,4
t4_dev_006481,t4_act_004580,normal_returning_customer,2
t4_dev_005936,t4_act_004138,genuine_wallet_cycling,3
t4_dev_000829,t4_act_000314,persistent_card_problem_hard,4
t4_dev_006417,t4_act_004519,multi_device_customer_v4,0
t4_dev_008374,t4_act_006133,persistent_card_problem_hard,0
t4_dev_000120,t4_act_000020,cross_device_weak_guest,0
t4_dev_003176,t4_act_001975,cvv_and_expiry_mistakes,2
t4_dev_002594,t4_act_001602,normal_guest_checkout,4
t4_dev_008924,t4_act_006628,normal_returning_customer,1
t4_dev_000244,t4_act_000045,cross_device_partial,4
t4_dev_000041,t4_act_000007,cross_device_weak_guest,2
t4_dev_005331,t4_act_003630,new_customer_onboarding,0
t4_dev_003093,t4_act_001918,normal_returning_customer,3
t4_dev_005462,t4_act_003751,session_recreation_flaky_net,1
t4_dev_000264,t4_act_000050,cross_device_partial,0
t4_dev_008959,t4_act_006661,normal_guest_checkout,1
t4_dev_005460,t4_act_003749,persistent_card_problem_hard,0
t4_dev_008674,t4_act_006396,normal_guest_checkout,2
t4_dev_003950,t4_act_002587,new_customer_onboarding,0
t4_dev_001019,t4_act_000504,network_retry_storm_hard,3
t4_dev_008556,t4_act_006288,new_customer_onboarding,2
t4_dev_004669,t4_act_003139,merchant_normal_amount_attack_v4,2
t4_dev_008922,t4_act_006626,normal_returning_customer,4
t4_dev_007954,t4_act_005793,network_retry_storm_hard,0
t4_dev_008651,t4_act_006376,multi_device_customer_v4,2
t4_dev_007362,t4_act_005308,normal_guest_checkout,3
t4_dev_000121,t4_act_000020,cross_device_weak_guest,0
t4_dev_004032,t4_act_002648,cross_device_partial,2
t4_dev_000831,t4_act_000316,persistent_card_problem_hard,2
t4_dev_008202,t4_act_006002,multi_device_customer_v4,2
t4_dev_002421,t4_act_001472,network_retry_storm_hard,4
t4_dev_007446,t4_act_005381,persistent_card_problem_hard,3
t4_dev_000042,t4_act_000007,cross_device_weak_guest,2
t4_dev_002653,t4_act_001645,normal_guest_checkout,0
t4_dev_001707,t4_act_000957,normal_guest_checkout,3
t4_dev_000218,t4_act_000040,cross_device_partial,4
t4_dev_008053,t4_act_005864,session_recreation_flaky_net,4
t4_dev_001001,t4_act_000486,network_retry_storm_hard,1
t4_dev_008705,t4_act_006425,multi_device_customer_v4,4
t4_dev_007963,t4_act_005800,new_customer_onboarding,0
t4_dev_008402,t4_act_006156,network_retry_storm_hard,2
t4_dev_002685,t4_act_001673,normal_guest_checkout,1
t4_dev_002244,t4_act_001332,burst_pause_burst_v4,0
t4_dev_006990,t4_act_005015,normal_returning_customer,0
t4_dev_004333,t4_act_002888,network_retry_storm_hard,4
t4_dev_002862,t4_act_001804,multi_device_customer_v4,1
t4_dev_007453,t4_act_005388,network_retry_storm_hard,3
t4_dev_000043,t4_act_000007,cross_device_weak_guest,2
t4_dev_001799,t4_act_001027,network_retry_storm_hard,1
t4_dev_002179,t4_act_001284,multi_device_customer_v4,3
t4_dev_000044,t4_act_000007,cross_device_weak_guest,2
t4_dev_001003,t4_act_000488,network_retry_storm_hard,3
t4_dev_000219,t4_act_000040,cross_device_partial,4
t4_dev_006557,t4_act_004648,network_retry_storm_hard,0
t4_dev_004265,t4_act_002835,session_recreation_flaky_net,1
t4_dev_000902,t4_act_000387,persistent_card_problem_hard,2
t4_dev_000899,t4_act_000384,persistent_card_problem_hard,1
t4_dev_004033,t4_act_002648,cross_device_partial,2
t4_dev_000801,t4_act_000286,persistent_card_problem_hard,4
t4_dev_008195,t4_act_005996,normal_returning_customer,2
t4_dev_004552,t4_act_003041,normal_guest_checkout,3
t4_dev_001016,t4_act_000501,network_retry_storm_hard,1
t4_dev_005989,t4_act_004184,multi_device_customer_v4,4
t4_dev_008033,t4_act_005846,persistent_card_problem_hard,2
t4_dev_004979,t4_act_003353,cross_device_weak_guest,4
t4_dev_005286,t4_act_003593,normal_returning_customer,2
t4_dev_006353,t4_act_004460,network_retry_storm_hard,4
t4_dev_005842,t4_act_004071,network_retry_storm_hard,4
t4_dev_002448,t4_act_001494,normal_returning_customer,1
