event_id,request_id,timestamp,device_id,session_id,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,prior_attempts_14d,distinct_cards_14d,amount_continuity_score_30d,amount_continuity_history_available,ip_rotation_ratio_24h,checkout_completion_lag_seconds,checkout_completion_lag_available,label,population,attack_subtype,scenario_tag
evt_0043099,req_0017666,2026-01-21T01:25:22+00:00,dev_0008916,dev_0008916_s1,7,7,7,7,4,8,4,4,4,4,3,3,1,1,2,0.571428571429,0.571428571429,0,6,3,21,21,0,1,1,1,1,2,0.142857142857,3,1.15,-4.42,3.80975814755,0,0,0,0,7,4,-1.64577376231,1,0.666666666667,0,0,1,attack,burst,attack_burst
evt_0020184,req_0007447,2026-01-21T01:27:27+00:00,dev_0005936,dev_0005936_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,16.87,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0013253,req_0004887,2026-01-21T01:28:43+00:00,dev_0003886,dev_0003886_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0056046,req_0023948,2026-01-21T01:31:28+00:00,dev_0009632,dev_0009632_s1,0,2,2,2,1,1,1,2,2,2,1,2,1,1,2,0,1,2,0,1039,1965,1965,0,1,1,0,1,1,0.5,1,18.02,15.69,0.45,0,0,0,0,2,2,33.8666666667,1,1,0,0,1,attack,patient,attack_patient
evt_0050584,req_0021308,2026-01-21T01:32:40+00:00,dev_0009306,dev_0009306_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.05,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0050586,req_0021309,2026-01-21T01:34:58+00:00,dev_0009306,dev_0009306_s1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,0,138,138,138,0,1,1,0,1,2,0,0,2.58,-5.47,0,0,0,0,0,1,2,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0018428,req_0006798,2026-01-21T01:35:08+00:00,dev_0005409,dev_0005409_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.77,0,0,0,0,0,1,0,1,0,0,0.333333333333,0,0,0,normal,,normal_standard
evt_0002683,req_0000998,2026-01-21T01:37:03+00:00,dev_0000788,dev_0000788_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,48.27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0050588,req_0021310,2026-01-21T01:37:20+00:00,dev_0009306,dev_0009306_s1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,0,142,280,280,0,1,1,0,1,3,0.5,1,23,20.42,2.735,0,0,0,0,2,2,6.46617915905,1,1,0,0,1,attack,evasive,attack_evasive
evt_0002685,req_0000999,2026-01-21T01:39:49+00:00,dev_0000788,dev_0000788_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,166,166,166,0,1,1,0,1,2,1,0,16.33,-31.94,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_standard
evt_0050590,req_0021311,2026-01-21T01:40:11+00:00,dev_0009306,dev_0009306_s1,1,3,3,3,1,1,1,2,2,2,1,1,1,1,3,1,1,3,0,171,451,451,0,1,1,0,1,2,0.666666666667,1,2.64,-20.36,8.63069329004,0,0,0,1,3,2,-0.992967738744,1,1,0,0,1,attack,evasive,attack_evasive
evt_0050592,req_0021312,2026-01-21T01:42:56+00:00,dev_0009306,dev_0009306_s1,1,4,4,4,1,1,2,3,3,3,1,1,1,1,4,1,1,4,0,165,616,616,0,1,1,0,1,2,0,1,8.39,5.75,8.3449127467,0,0,0,0,4,3,-0.0811871879988,1,1,0,0,1,attack,evasive,attack_evasive
evt_0043823,req_0018020,2026-01-21T01:43:03+00:00,dev_0008954,dev_0008954_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.91,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0043825,req_0018021,2026-01-21T01:43:05+00:00,dev_0008954,dev_0008954_s1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,2,2,2,0,1,1,0,1,2,0,0,8.05,-4.86,0,0,0,0,1,1,2,0,0,1,0,0,1,attack,burst,attack_burst
evt_0043827,req_0018022,2026-01-21T01:43:08+00:00,dev_0008954,dev_0008954_s1,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,0.5,0.5,0,1,3,5,5,0,1,1,0,1,3,0.5,0,2.68,-5.37,2.43,0,0,0,0,2,2,-3.20987654321,1,1,0,0,1,attack,burst,attack_burst
evt_0043829,req_0018023,2026-01-21T01:43:09+00:00,dev_0008954,dev_0008954_s1,2,2,2,2,4,4,3,3,3,3,2,2,1,1,1,0.5,0.5,0,1,4,6,6,0,1,1,0,1,4,0,0,3.89,-4.16,2.43,0,0,0,0,2,3,-2.71193415638,1,1,0,0,1,attack,burst,attack_burst
evt_0017367,req_0006402,2026-01-21T01:43:12+00:00,dev_0005095,dev_0005095_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,11.18,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0043831,req_0018024,2026-01-21T01:43:13+00:00,dev_0008954,dev_0008954_s1,4,4,4,4,5,5,3,3,3,3,2,2,1,1,0,0.25,0.25,0,3,4,10,10,0,1,1,0,1,5,0.25,0,7.03,3.14,4.00967190054,0,0,0,0,4,3,0.0367860522403,1,1,0,0,1,attack,burst,attack_burst
evt_0043833,req_0018025,2026-01-21T01:43:17+00:00,dev_0008954,dev_0008954_s1,5,5,5,5,4,6,3,3,3,3,2,2,1,1,0,0.2,0.2,0,4,4,14,14,0,1,1,0,1,6,0.4,0,7.23,0.2,3.58684485307,0,0,0,0,5,3,0.0886573055224,1,1,0,0,1,attack,burst,attack_burst
evt_0043835,req_0018026,2026-01-21T01:43:20+00:00,dev_0008954,dev_0008954_s1,6,6,6,6,3,7,4,4,4,4,2,2,1,1,1,0.333333333333,0.333333333333,0,5,3,17,17,0,1,1,1,1,1,0,0,2.08,-5.15,3.27647040782,0,0,0,0,6,4,-1.49093365481,1,2,0,0,1,attack,burst,attack_burst
evt_0043837,req_0018027,2026-01-21T01:43:23+00:00,dev_0008954,dev_0008954_s1,7,7,7,7,4,8,5,5,5,5,2,2,1,1,2,0.428571428571,0.428571428571,0,6,3,20,20,0,1,1,1,1,2,0,1,25.64,23.56,3.48190717151,0,0,0,1,7,5,5.56386376448,1,2,0,0,1,attack,burst,attack_burst
evt_0050594,req_0021313,2026-01-21T01:44:44+00:00,dev_0009306,dev_0009306_s1,2,5,5,5,1,1,2,3,3,3,1,1,1,1,5,1,1,5,0,108,724,724,0,1,1,0,1,3,0.2,2,12.72,4.33,7.46883498278,0,0,0,1,5,3,0.507174145464,1,1,0,0,1,attack,evasive,attack_evasive
evt_0050596,req_0021314,2026-01-21T01:46:48+00:00,dev_0009306,dev_0009306_s1,2,6,6,6,1,1,2,4,4,4,2,2,1,1,0,0.5,0.833333333333,5,0,124,848,848,0,1,1,1,1,1,0,2,3.19,-9.53,6.96269743387,0,0,0,0,6,4,-0.915354055504,1,2,0,0,1,attack,evasive,attack_evasive
evt_0003726,req_0001382,2026-01-21T01:47:58+00:00,dev_0001100,dev_0001100_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,21.75,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0005448,req_0002022,2026-01-21T01:49:15+00:00,dev_0001604,dev_0001604_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,18.33,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0021091,req_0007841,2026-01-21T01:49:52+00:00,dev_0006079,dev_0006079_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0.333333333333,0,0,0,normal,,normal_bad_luck
evt_0021093,req_0007842,2026-01-21T01:50:52+00:00,dev_0006079,dev_0006079_s1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,60,60,60,0,1,1,0,1,2,0,0,101.45,95.45,0,0,0,0,0,1,2,0,0,0.333333333333,0,0,0,normal,,normal_bad_luck
evt_0021095,req_0007843,2026-01-21T01:52:14+00:00,dev_0006079,dev_0006079_s1,2,2,2,2,1,1,3,3,3,3,1,1,1,1,2,1,1,2,0,82,142,142,0,1,1,0,1,3,0,1,7.61,-93.84,47.725,0,0,0,0,2,3,-0.966265060241,1,0.333333333333,0,0,0,normal,,normal_bad_luck
evt_0030432,req_0011621,2026-01-21T01:52:28+00:00,dev_0008097,dev_0008097_s2,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,259097,259194,0,259194,1,2,1,1,1,0,0,5.26,-12.01,0,0,1,259063,1,3,1,-1272.43865275,1,0.333333333333,34,1,0,flash_sale,,flash_hard_retry
evt_0030434,req_0011622,2026-01-21T01:53:35+00:00,dev_0008097,dev_0008097_s2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,259261,67,259261,1,2,0,1,2,1,0,5.26,0,0,0,1,259130,1,4,1,-1.73204866805,1,0.333333333333,34,1,0,flash_sale,,flash_hard_retry
evt_0057062,req_0024438,2026-01-21T01:53:48+00:00,dev_0009695,dev_0009695_s3,0,0,0,5,1,1,1,1,1,3,1,1,1,3,0,0,0,2,2,171762,345229,0,172552,1,3,1,1,1,0,0,6.44,-6.7,0,0,0,0,0,5,3,-0.575981804928,1,0.333333333333,0,0,1,attack,patient,attack_patient
evt_0012237,req_0004512,2026-01-21T01:54:31+00:00,dev_0003593,dev_0003593_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0030436,req_0011623,2026-01-21T01:55:09+00:00,dev_0008097,dev_0008097_s2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,94,259355,161,259355,1,2,0,1,3,1,0,5.26,0,0,0,1,259224,1,5,1,-1.22474392585,1,0.333333333333,34,1,0,flash_sale,,flash_hard_retry
evt_0059657,req_0025690,2026-01-21T01:56:45+00:00,dev_0009859,dev_0009859_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,13.46,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0059659,req_0025691,2026-01-21T02:00:59+00:00,dev_0009859,dev_0009859_s1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,254,254,254,0,1,1,0,1,2,0,0,4.68,-8.78,0,0,0,0,0,1,2,0,0,1,0,0,1,attack,patient,attack_patient
evt_0033171,req_0012850,2026-01-21T02:03:40+00:00,dev_0008428,dev_0008428_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,9.31,0,0,0,0,0,1,0,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0033173,req_0012851,2026-01-21T02:05:16+00:00,dev_0008428,dev_0008428_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,96,96,96,0,1,1,0,1,2,1,0,9.31,0,0,0,0,0,1,1,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0033175,req_0012852,2026-01-21T02:06:06+00:00,dev_0008428,dev_0008428_s1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,0,50,146,146,0,1,1,0,1,3,1,0,9.31,0,0,0,0,0,1,2,1,0,0,1,0,0,0,flash_sale,,flash_hard_retry
evt_0010541,req_0003893,2026-01-21T02:07:02+00:00,dev_0003088,dev_0003088_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,16.99,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0021482,req_0008017,2026-01-21T02:08:38+00:00,dev_0006130,dev_0006130_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,14.95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_bad_luck
evt_0021484,req_0008018,2026-01-21T02:09:22+00:00,dev_0006130,dev_0006130_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,44,44,44,0,1,1,0,1,2,1,0,18.5,3.55,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_bad_luck
evt_0057064,req_0024439,2026-01-21T02:09:37+00:00,dev_0009695,dev_0009695_s3,0,1,1,6,1,1,1,2,2,4,1,2,1,4,1,0,1,2,3,949,346178,949,173501,1,3,0,1,1,0,0,6.33,-0.11,0,0,0,0,0,6,4,-0.520490026408,1,0.333333333333,0,0,1,attack,patient,attack_patient
evt_0021486,req_0008019,2026-01-21T02:10:33+00:00,dev_0006130,dev_0006130_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,71,115,115,0,1,1,0,1,3,1,0,7.54,-10.96,1.775,0,0,0,0,2,1,-5.17464788732,1,1,0,0,0,normal,,normal_bad_luck
evt_0018081,req_0006669,2026-01-21T02:12:20+00:00,dev_0005297,dev_0005297_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,9.49,0,0,0,0,0,0,0,1,0,0,0.333333333333,0,0,0,normal,,normal_standard
evt_0026519,req_0010121,2026-01-21T02:17:10+00:00,dev_0007076,dev_0007076_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,38.53,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0015006,req_0005536,2026-01-21T02:28:23+00:00,dev_0004399,dev_0004399_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.59,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0061009,req_0026346,2026-01-21T02:44:05+00:00,dev_0009945,dev_0009945_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.93,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1,attack,patient,attack_patient
evt_0008838,req_0003265,2026-01-21T02:44:46+00:00,dev_0002593,dev_0002593_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0061011,req_0026347,2026-01-21T02:49:17+00:00,dev_0009945,dev_0009945_s1,0,1,1,1,1,1,1,2,2,2,1,2,1,1,1,0,1,1,0,312,312,312,0,1,1,0,1,1,0,0,3.99,-2.94,0,0,0,0,0,1,2,0,0,0.5,0,0,1,attack,patient,attack_patient
evt_0011294,req_0004171,2026-01-21T02:59:38+00:00,dev_0003311,dev_0003311_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.54,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0015887,req_0005861,2026-01-21T03:01:07+00:00,dev_0004649,dev_0004649_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0042231,req_0017246,2026-01-21T03:09:02+00:00,dev_0008875,dev_0008875_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.72,0,0,0,0,0,1,0,1,0,0,0.5,0,0,1,attack,burst,attack_burst
evt_0042233,req_0017247,2026-01-21T03:09:03+00:00,dev_0008875,dev_0008875_s1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,2,1,0,20.35,9.63,0,0,0,0,0,1,1,0,0,0.5,0,0,1,attack,burst,attack_burst
evt_0042235,req_0017248,2026-01-21T03:09:06+00:00,dev_0008875,dev_0008875_s1,2,2,2,2,3,3,2,2,2,2,2,2,1,1,0,0,0,0,1,3,4,4,0,1,1,0,1,3,0,0,6.61,-13.74,4.815,0,0,0,0,2,2,-1.85358255452,1,0.5,0,0,1,attack,burst,attack_burst
evt_0042237,req_0017249,2026-01-21T03:09:10+00:00,dev_0008875,dev_0008875_s1,3,3,3,3,4,4,3,3,3,3,2,2,1,1,1,0.333333333333,0.333333333333,0,2,4,8,8,0,1,1,0,1,4,0,0,2.47,-4.14,5.7582462608,0,0,0,0,3,3,-1.75226962221,1,0.5,0,0,1,attack,burst,attack_burst
evt_0042239,req_0017250,2026-01-21T03:09:14+00:00,dev_0008875,dev_0008875_s1,4,4,4,4,3,5,4,4,4,4,2,2,1,1,2,0.5,0.5,0,3,4,12,12,0,1,1,0,1,5,0,1,3.03,0.56,6.63001272623,0,0,0,0,4,4,-1.0569361311,1,0.5,0,0,1,attack,burst,attack_burst
evt_0042241,req_0017251,2026-01-21T03:09:16+00:00,dev_0008875,dev_0008875_s1,5,5,5,5,4,6,4,4,4,4,2,2,1,1,0,0.4,0.4,0,4,2,14,14,0,1,1,0,1,6,0.2,2,2.74,-0.29,6.55915116459,0,0,0,0,5,4,-0.898896801133,1,0.5,0,0,1,attack,burst,attack_burst
evt_0012351,req_0004555,2026-01-21T03:13:55+00:00,dev_0003626,dev_0003626_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12.38,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0043200,req_0017716,2026-01-21T03:18:04+00:00,dev_0008923,dev_0008923_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.87,0,0,0,0,0,0,0,1,0,0,0.333333333333,0,0,1,attack,burst,attack_burst
evt_0043202,req_0017717,2026-01-21T03:18:06+00:00,dev_0008923,dev_0008923_s1,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,28.42,0,0,0,0,0,0,0,1,0,0,0.333333333333,0,0,1,attack,burst,attack_burst
evt_0043204,req_0017718,2026-01-21T03:18:09+00:00,dev_0008923,dev_0008923_s1,2,2,2,2,3,3,2,2,2,2,1,1,1,1,2,1,1,2,0,3,5,5,0,1,1,0,1,3,0,0,12.54,-15.88,12.775,0,0,0,0,2,2,-0.243052837573,1,0.333333333333,0,0,1,attack,burst,attack_burst
evt_0043206,req_0017719,2026-01-21T03:18:12+00:00,dev_0008923,dev_0008923_s1,3,3,3,3,4,4,2,2,2,2,1,1,1,1,0,0.666666666667,0.666666666667,2,0,3,8,8,0,1,1,0,1,4,0.333333333333,1,6.63,-5.91,10.5329419759,0,0,0,0,3,2,-0.757623085582,1,0.333333333333,0,0,1,attack,burst,attack_burst
evt_0043208,req_0017720,2026-01-21T03:18:13+00:00,dev_0008923,dev_0008923_s1,3,3,3,3,5,5,2,2,2,2,1,1,1,1,0,0.666666666667,0.666666666667,2,0,4,9,9,0,1,1,0,1,5,0.333333333333,1,1.54,-11,10.5329419759,0,0,0,0,3,2,-1.24086888829,1,0.333333333333,0,0,1,attack,burst,attack_burst
evt_0043210,req_0017721,2026-01-21T03:18:17+00:00,dev_0008923,dev_0008923_s1,5,5,5,5,4,6,2,2,2,2,1,1,1,1,1,0.6,0.6,2,2,4,13,13,0,1,1,0,1,6,0.6,1,1.22,-0.32,9.78481885371,0.2,0,0,0,5,2,-0.938188037739,1,0.333333333333,0,0,1,attack,burst,attack_burst
evt_0043212,req_0017722,2026-01-21T03:18:21+00:00,dev_0008923,dev_0008923_s1,6,6,6,6,4,7,3,3,3,3,1,1,1,1,0,0.5,0.5,2,3,4,17,17,0,1,1,1,1,1,0,1,41.28,40.06,9.56504399711,0.333333333333,0,0,0,6,3,3.38837960492,1,0.666666666667,0,0,1,attack,burst,attack_burst
evt_0043214,req_0017723,2026-01-21T03:18:22+00:00,dev_0008923,dev_0008923_s1,6,6,6,6,5,8,2,2,2,2,1,1,1,1,0,0.5,0.5,2,3,5,18,18,0,1,1,1,1,2,0.666666666667,1,16.23,15.01,9.56504399711,0.333333333333,0,0,0,6,2,0.769468494052,1,0.666666666667,0,0,1,attack,burst,attack_burst
evt_0043216,req_0017724,2026-01-21T03:18:23+00:00,dev_0008923,dev_0008923_s1,6,6,6,6,5,9,3,3,3,3,1,1,1,1,0,0.5,0.5,2,3,6,19,19,0,1,1,1,1,3,0,1,1.47,0.25,9.56504399711,0.333333333333,0,0,0,6,3,-0.773650388042,1,0.666666666667,0,0,1,attack,burst,attack_burst
evt_0029329,req_0011152,2026-01-21T03:23:47+00:00,dev_0007907,dev_0007907_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,12,0,0,0,0,0,1,0,1,0,0,0.2,0,0,0,flash_sale,,flash_standard
evt_0024805,req_0009486,2026-01-21T03:35:02+00:00,dev_0006579,dev_0006579_s2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,172777,172777,0,172777,1,2,0,1,1,0,0,3.38,-3.64,0,0,1,172730,1,1,1,0,0,0.333333333333,47,1,0,flash_sale,,flash_standard
evt_0026369,req_0010067,2026-01-21T03:37:01+00:00,dev_0007034,dev_0007034_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,21.53,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0054888,req_0023389,2026-01-21T03:37:25+00:00,dev_0009558,dev_0009558_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,34.03,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0004752,req_0001765,2026-01-21T03:40:50+00:00,dev_0001398,dev_0001398_s2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,86381,86381,0,86381,2,2,0,1,1,1,0,8.36,2.7,0,0,0,0,0,1,1,0,0,0.333333333333,0,0,0,normal,,normal_standard
evt_0054890,req_0023390,2026-01-21T03:50:04+00:00,dev_0009558,dev_0009558_s1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,759,759,759,0,1,1,0,1,1,1,0,19.94,-14.09,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0054892,req_0023391,2026-01-21T03:55:09+00:00,dev_0009558,dev_0009558_s1,0,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0.5,1,0,305,1064,1064,0,1,1,0,1,1,1,0,2.56,-17.38,7.045,0,0,0,0,2,1,-3.46699787083,1,1,0,0,1,attack,patient,attack_patient
evt_0017927,req_0006612,2026-01-21T03:56:00+00:00,dev_0005258,dev_0005258_s2,0,0,1,1,1,1,1,1,2,2,1,1,2,2,0,0,0,0,0,86360,86360,0,86360,2,2,1,1,1,0,0,16.99,1.59,0,0,1,86253,0,1,2,0,0,1,107,1,0,normal,,normal_standard
evt_0002365,req_0000881,2026-01-21T04:00:54+00:00,dev_0000695,dev_0000695_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.74,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0025010,req_0009563,2026-01-21T04:03:21+00:00,dev_0006643,dev_0006643_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,9.18,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0025012,req_0009564,2026-01-21T04:06:01+00:00,dev_0006643,dev_0006643_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,160,160,160,0,1,1,0,1,2,1,0,8.34,-0.84,0,0,0,0,1,1,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0050901,req_0021462,2026-01-21T04:07:23+00:00,dev_0009325,dev_0009325_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.26,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0002942,req_0001095,2026-01-21T04:09:12+00:00,dev_0000867,dev_0000867_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,18.09,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0050903,req_0021463,2026-01-21T04:09:35+00:00,dev_0009325,dev_0009325_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,132,132,132,0,1,1,0,1,2,1,0,3.56,-6.7,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0005976,req_0002216,2026-01-21T04:12:02+00:00,dev_0001758,dev_0001758_s2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,172799,172799,0,172799,1,2,1,1,1,0,0,13.84,4.58,0,0,1,172764,0,1,1,0,0,0.5,35,1,0,normal,,normal_standard
evt_0050905,req_0021464,2026-01-21T04:12:28+00:00,dev_0009325,dev_0009325_s1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,173,305,305,0,1,1,0,1,2,1,0,2.01,-1.55,3.35,0,0,0,0,2,1,-1.46268656716,1,1,0,0,1,attack,evasive,attack_evasive
evt_0050907,req_0021465,2026-01-21T04:14:57+00:00,dev_0009325,dev_0009325_s1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0.666666666667,2,0,149,454,454,0,1,1,0,1,2,1,0,8.6,6.59,3.58011483366,0,0,0,0,3,1,0.928275624593,1,1,0,0,1,attack,evasive,attack_evasive
